36635,Pond4Fish7_PondOutcome,70
36636,Pond4Fish7_TotalOutcome,821
36637,Pond4Fish7_TimeLeft,331.187
36638,Type,RT
36639,FishN,16
36640,Fish,8
36641,Pond4Fish8_FishType,purple
36642,Pond4Fish8_FishLatency,6.666666667
36643,Pond4Fish8_CatchTime,1.964
36644,Pond4Fish8_PondTime,64.698
36645,Pond4Fish8_PondOutcome,80
36646,Pond4Fish8_TotalOutcome,831
36647,Pond4Fish8_TimeLeft,321.056
36648,Type,RT
36649,FishN,16
36650,Fish,9
36651,Pond4Fish9_FishType,purple
36652,Pond4Fish9_FishLatency,7.5
36653,Pond4Fish9_CatchTime,1.38
36654,Pond4Fish9_PondTime,75.632
36655,Pond4Fish9_PondOutcome,90
36656,Pond4Fish9_TotalOutcome,841
36657,Pond4Fish9_TimeLeft,310.122
36658,Type,RT
36659,FishN,16
36660,Fish,10
36661,Pond4Fish10_FishType,purple
36662,Pond4Fish10_FishLatency,8.571428571
36663,Pond4Fish10_CatchTime,1.269
36664,Pond4Fish10_PondTime,87.999
36665,Pond4Fish10_PondOutcome,100
36666,Pond4Fish10_TotalOutcome,851
36667,Pond4Fish10_TimeLeft,297.755
36668,Type,RT
36669,FishN,16
36670,Fish,11
36671,Pond4Fish11_FishType,purple
36672,Pond4Fish11_FishLatency,10
36673,Pond4Fish11_CatchTime,1.101
36674,Pond4Fish11_PondTime,102.366
36675,Pond4Fish11_PondOutcome,110
36676,Pond4Fish11_TotalOutcome,861
36677,Pond4Fish11_TimeLeft,283.388
36678,Type,RT
36679,FishN,16
36680,Fish,12
36681,Pond4Fish12_FishType,purple
36682,Pond4Fish12_FishLatency,12
36683,Pond4Fish12_CatchTime,1.24
36684,Pond4Fish12_PondTime,119.734
36685,Pond4Fish12_PondOutcome,120
36686,Pond4Fish12_TotalOutcome,871
36687,Pond4Fish12_TimeLeft,266.02
36688,PondEnd_LastFish,12
36689,FishN,16
36690,Type,RT
36691,GiveUpTime,0.553
36692,PondTime,119.734
36693,TimeLeft,265.517
36694,PondOutcome,120
36695,TotalOutcome,871
36696,PondStart,PondStart
36697,PondIntroTime,17.27343659
36698,Type,RT
36699,FishN,16
36700,Fish,1
36701,Pond1Fish1_FishType,purple
36702,Pond1Fish1_FishLatency,4.285714286
36703,Pond1Fish1_CatchTime,1.045
36704,Pond1Fish1_PondTime,8.884
36705,Pond1Fish1_PondOutcome,10
36706,Pond1Fish1_TotalOutcome,881
36707,Pond1Fish1_TimeLeft,238.737
36708,Type,RT
36709,FishN,13.999999999066667
36710,Fish,2
36711,Pond1Fish2_FishType,purple
36712,Pond1Fish2_FishLatency,4.615384615
36713,Pond1Fish2_CatchTime,1.117
36714,Pond1Fish2_PondTime,16.251
36715,Pond1Fish2_PondOutcome,20
36716,Pond1Fish2_TotalOutcome,891
36717,Pond1Fish2_TimeLeft,231.37
36718,Type,RT
36719,FishN,13.999999999066667
36720,Fish,3
36721,Pond1Fish3_FishType,purple
36722,Pond1Fish3_FishLatency,5
36723,Pond1Fish3_CatchTime,1.141
36724,Pond1Fish3_PondTime,24.068
36725,Pond1Fish3_PondOutcome,30
36726,Pond1Fish3_TotalOutcome,901
36727,Pond1Fish3_TimeLeft,223.553
36728,Type,RT
36729,FishN,13.999999999066667
36730,Fish,4
36731,Pond1Fish4_FishType,purple
36732,Pond1Fish4_FishLatency,5.454545455
36733,Pond1Fish4_CatchTime,1.007
36734,Pond1Fish4_PondTime,32.433
36735,Pond1Fish4_PondOutcome,40
36736,Pond1Fish4_TotalOutcome,911
36737,Pond1Fish4_TimeLeft,215.188
36738,Type,RT
36739,FishN,13.999999999066667
36740,Fish,5
36741,Pond1Fish5_FishType,purple
36742,Pond1Fish5_FishLatency,6
36743,Pond1Fish5_CatchTime,0.846
36744,Pond1Fish5_PondTime,41.473
36745,Pond1Fish5_PondOutcome,50
36746,Pond1Fish5_TotalOutcome,921
36747,Pond1Fish5_TimeLeft,206.148
36748,Type,RT
36749,FishN,13.999999999066667
36750,Fish,6
36751,Pond1Fish6_FishType,purple
36752,Pond1Fish6_FishLatency,6.666666667
36753,Pond1Fish6_CatchTime,1.634
36754,Pond1Fish6_PondTime,51.332
36755,Pond1Fish6_PondOutcome,60
36756,Pond1Fish6_TotalOutcome,931
36757,Pond1Fish6_TimeLeft,196.289
36758,Type,RT
36759,FishN,13.999999999066667
36760,Fish,7
36761,Pond1Fish7_FishType,purple
36762,Pond1Fish7_FishLatency,7.5
36763,Pond1Fish7_CatchTime,1.165
36764,Pond1Fish7_PondTime,62.266
36765,Pond1Fish7_PondOutcome,70
36766,Pond1Fish7_TotalOutcome,941
36767,Pond1Fish7_TimeLeft,185.355
36768,Type,RT
36769,FishN,13.999999999066667
36770,Fish,8
36771,Pond1Fish8_FishType,purple
36772,Pond1Fish8_FishLatency,8.571428571
36773,Pond1Fish8_CatchTime,1.143
36774,Pond1Fish8_PondTime,74.633
36775,Pond1Fish8_PondOutcome,80
36776,Pond1Fish8_TotalOutcome,951
36777,Pond1Fish8_TimeLeft,172.988
36778,Type,RT
36779,FishN,13.999999999066667
36780,Fish,9
36781,Pond1Fish9_FishType,purple
36782,Pond1Fish9_FishLatency,10
36783,Pond1Fish9_CatchTime,0.855
36784,Pond1Fish9_PondTime,89
36785,Pond1Fish9_PondOutcome,90
36786,Pond1Fish9_TotalOutcome,961
36787,Pond1Fish9_TimeLeft,158.621
36788,Type,RT
36789,FishN,13.999999999066667
36790,Fish,10
36791,Pond1Fish10_FishType,purple
36792,Pond1Fish10_FishLatency,12
36793,Pond1Fish10_CatchTime,1.369
36794,Pond1Fish10_PondTime,106.369
36795,Pond1Fish10_PondOutcome,100
36796,Pond1Fish10_TotalOutcome,971
36797,Pond1Fish10_TimeLeft,141.252
36798,Type,RT
36799,FishN,13.999999999066667
36800,Fish,11
36801,Pond1Fish11_FishType,purple
36802,Pond1Fish11_FishLatency,15
36803,Pond1Fish11_CatchTime,1.427
36804,Pond1Fish11_PondTime,128.734
36805,Pond1Fish11_PondOutcome,110
36806,Pond1Fish11_TotalOutcome,981
36807,Pond1Fish11_TimeLeft,118.887
36808,PondEnd_LastFish,11
36809,FishN,13.999999999066667
36810,Type,RT
36811,GiveUpTime,1.357
36812,PondTime,129.72
36813,TimeLeft,117.399
36814,PondOutcome,110
36815,TotalOutcome,981
36816,PondStart,PondStart
36817,PondIntroTime,17.91619619
36818,Type,N
36819,FishN,13.999999999066667
36820,Fish,1
36821,Pond10Fish1_FishType,green
36822,Pond10Fish1_FishLatency,3.157894737
36823,Pond10Fish1_CatchTime,1.177
36824,Pond10Fish1_PondTime,7.6
36825,Pond10Fish1_PondOutcome,11
36826,Pond10Fish1_TotalOutcome,992
36827,Pond10Fish1_TimeLeft,91.254
36828,Type,N
36829,FishN,18.99999999905
36830,Fish,2
36831,Pond10Fish2_FishType,green
36832,Pond10Fish2_FishLatency,3.333333333
36833,Pond10Fish2_CatchTime,1.196
36834,Pond10Fish2_PondTime,13.499
36835,Pond10Fish2_PondOutcome,22
36836,Pond10Fish2_TotalOutcome,1003
36837,Pond10Fish2_TimeLeft,85.355
36838,Type,N
36839,FishN,18.99999999905
36840,Fish,3
36841,Pond10Fish3_FishType,green
36842,Pond10Fish3_FishLatency,3.529411765
36843,Pond10Fish3_CatchTime,1.04
36844,Pond10Fish3_PondTime,19.617
36845,Pond10Fish3_PondOutcome,33
36846,Pond10Fish3_TotalOutcome,1014
36847,Pond10Fish3_TimeLeft,79.237
36848,Type,N
36849,FishN,18.99999999905
36850,Fish,4
36851,Pond10Fish4_FishType,green
36852,Pond10Fish4_FishLatency,3.75
36853,Pond10Fish4_CatchTime,1.233
36854,Pond10Fish4_PondTime,25.983
36855,Pond10Fish4_PondOutcome,44
36856,Pond10Fish4_TotalOutcome,1025
36857,Pond10Fish4_TimeLeft,72.871
36858,Type,N
36859,FishN,18.99999999905
36860,Fish,5
36861,Pond10Fish5_FishType,green
36862,Pond10Fish5_FishLatency,4
36863,Pond10Fish5_CatchTime,0.974
36864,Pond10Fish5_PondTime,32.633
36865,Pond10Fish5_PondOutcome,55
36866,Pond10Fish5_TotalOutcome,1036
36867,Pond10Fish5_TimeLeft,66.221
36868,Type,N
36869,FishN,18.99999999905
36870,Fish,6
36871,Pond10Fish6_FishType,green
36872,Pond10Fish6_FishLatency,4.285714286
36873,Pond10Fish6_CatchTime,1.246
36874,Pond10Fish6_PondTime,39.617
36875,Pond10Fish6_PondOutcome,66
36876,Pond10Fish6_TotalOutcome,1047
36877,Pond10Fish6_TimeLeft,59.237
36878,Type,N
36879,FishN,18.99999999905
36880,Fish,7
36881,Pond10Fish7_FishType,green
36882,Pond10Fish7_FishLatency,4.615384615
36883,Pond10Fish7_CatchTime,1.088
36884,Pond10Fish7_PondTime,46.985
36885,Pond10Fish7_PondOutcome,77
36886,Pond10Fish7_TotalOutcome,1058
36887,Pond10Fish7_TimeLeft,51.869
36888,Type,N
36889,FishN,18.99999999905
36890,Fish,8
36891,Pond10Fish8_FishType,green
36892,Pond10Fish8_FishLatency,5
36893,Pond10Fish8_CatchTime,0.919
36894,Pond10Fish8_PondTime,54.8
36895,Pond10Fish8_PondOutcome,88
36896,Pond10Fish8_TotalOutcome,1069
36897,Pond10Fish8_TimeLeft,44.054
36898,Type,N
36899,FishN,18.99999999905
36900,Fish,9
36901,Pond10Fish9_FishType,green
36902,Pond10Fish9_FishLatency,5.454545455
36903,Pond10Fish9_CatchTime,0.994
36904,Pond10Fish9_PondTime,63.166
36905,Pond10Fish9_PondOutcome,99
36906,Pond10Fish9_TotalOutcome,1080
36907,Pond10Fish9_TimeLeft,35.688
36908,Type,N
36909,FishN,18.99999999905
36910,Fish,10
36911,Pond10Fish10_FishType,green
36912,Pond10Fish10_FishLatency,6
36913,Pond10Fish10_CatchTime,1.223
36914,Pond10Fish10_PondTime,72.201
36915,Pond10Fish10_PondOutcome,110
36916,Pond10Fish10_TotalOutcome,1091
36917,Pond10Fish10_TimeLeft,26.653
36918,Type,N
36919,FishN,18.99999999905
36920,Fish,11
36921,Pond10Fish11_FishType,green
36922,Pond10Fish11_FishLatency,6.666666667
36923,Pond10Fish11_CatchTime,1.229
36924,Pond10Fish11_PondTime,82.067
36925,Pond10Fish11_PondOutcome,121
36926,Pond10Fish11_TotalOutcome,1102
36927,Pond10Fish11_TimeLeft,16.787
36928,Type,N
36929,FishN,18.99999999905
36930,Fish,12
36931,Pond10Fish12_FishType,green
36932,Pond10Fish12_FishLatency,7.5
36933,Pond10Fish12_CatchTime,1.096
36934,Pond10Fish12_PondTime,92.999
36935,Pond10Fish12_PondOutcome,132
36936,Pond10Fish12_TotalOutcome,1113
36937,Pond10Fish12_TimeLeft,5.855
36938,,5c5dcac26ad0f00001cc1501
36939,PlayerDetails,5c5dcac26ad0f00001cc1501
36940,GameCompleted,finished
36941,Selected ponds in the game,#ERROR!
36942,Pond7_Type,N
36943,Pond7_,
36944,Pond11_Type,RT
36945,Pond11_,
36946,Pond8_Type,RD
36947,Pond8_,
36948,Pond2_Type,RD
36949,Pond2_,
36950,Pond10_Type,N
36951,Pond10_,
36952,Pond6_Type,N
36953,Pond6_,
36954,Pond1_Type,RD
36955,Pond1_,
36956,Pond3_Type,N
36957,Pond3_,
36958,Pond9_Type,N
36959,Pond9_,
36960,Pond12_Type,RD
36961,Pond12_,
36962,GameTime,1200
36963,FishVisibilityTime,2
36964,SecondPerFishRatio,60
36965,MissingThreshold,5
36966,RD,GoldFish
36967,Probability,0
36968,RD,GoldFish
36969,Outcome,20
36970,RD,BlueFish
36971,Probability,0.9
36972,RD,BlueFish
36973,Outcome,12
36974,RD,GreenFish
36975,Probability,0
36976,RD,GreenFish
36977,Outcome,11
36978,RD,PurpleFish
36979,Probability,0
36980,RD,PurpleFish
36981,Outcome,10
36982,RD,GreyFish
36983,Probability,0.1
36984,RD,GreyFish
36985,Outcome,2
36986,RT,GoldFish
36987,Probability,0.1
36988,RT,GoldFish
36989,Outcome,20
36990,RT,BlueFish
36991,Probability,0
36992,RT,BlueFish
36993,Outcome,12
36994,RT,GreenFish
36995,Probability,0
36996,RT,GreenFish
36997,Outcome,11
36998,RT,PurpleFish
36999,Probability,0.9
37000,RT,PurpleFish
37001,Outcome,10
37002,RT,GreyFish
37003,Probability,0
37004,RT,GreyFish
37005,Outcome,2
37006,N,GoldFish
37007,Probability,0
37008,N,GoldFish
37009,Outcome,20
37010,N,BlueFish
37011,Probability,0
37012,N,BlueFish
37013,Outcome,12
37014,N,GreenFish
37015,Probability,1
37016,N,GreenFish
37017,Outcome,11
37018,N,PurpleFish
37019,Probability,0
37020,N,PurpleFish
37021,Outcome,10
37022,N,GreyFish
37023,Probability,0
37024,N,GreyFish
37025,Outcome,2
37026,Date:,Sun Dec 22 2019 11:44:08 GMT+0100 (czas środkowoeuropejski standardowy)
37027,Type,N
37028,FishN,18.99999999905
37029,Fish,1
37030,Pond7Fish1_FishType,green
37031,Pond7Fish1_FishLatency,3.529411765
37032,Pond7Fish1_CatchTime,1.768
37033,Pond7Fish1_PondTime,8.136
37034,Pond7Fish1_PondOutcome,11
37035,Pond7Fish1_TotalOutcome,11
37036,Pond7Fish1_TimeLeft,1194.26
37037,Type,N
37038,FishN,16.999999998583334
37039,Fish,2
37040,Pond7Fish2_FishType,green
37041,Pond7Fish2_FishLatency,3.75
37042,Pond7Fish2_CatchTime,1.685
37043,Pond7Fish2_PondTime,14.512
37044,Pond7Fish2_PondOutcome,22
37045,Pond7Fish2_TotalOutcome,22
37046,Pond7Fish2_TimeLeft,1187.885
37047,Type,N
37048,FishN,16.999999998583334
37049,Fish,3
37050,Pond7Fish3_FishType,green
37051,Pond7Fish3_FishLatency,4
37052,Pond7Fish3_CatchTime,1.242
37053,Pond7Fish3_PondTime,21.161
37054,Pond7Fish3_PondOutcome,33
37055,Pond7Fish3_TotalOutcome,33
37056,Pond7Fish3_TimeLeft,1181.235
37057,Type,N
37058,FishN,16.999999998583334
37059,Fish,4
37060,Pond7Fish4_FishType,green
37061,Pond7Fish4_FishLatency,4.285714286
37062,Pond7Fish4_CatchTime,1.748
37063,Pond7Fish4_PondTime,28.191
37064,Pond7Fish4_PondOutcome,44
37065,Pond7Fish4_TotalOutcome,44
37066,Pond7Fish4_TimeLeft,1174.206
37067,Type,N
37068,FishN,16.999999998583334
37069,Fish,5
37070,Pond7Fish5_FishType,green
37071,Pond7Fish5_FishLatency,4.615384615
37072,Pond7Fish5_CatchTime,1.406
37073,Pond7Fish5_PondTime,35.571
37074,Pond7Fish5_PondOutcome,55
37075,Pond7Fish5_TotalOutcome,55
37076,Pond7Fish5_TimeLeft,1166.826
37077,Type,N
37078,FishN,16.999999998583334
37079,Fish,6
37080,Pond7Fish6_FishType,green
37081,Pond7Fish6_FishLatency,5
37082,Pond7Fish6_CatchTime,1.197
37083,Pond7Fish6_PondTime,43.384
37084,Pond7Fish6_PondOutcome,66
37085,Pond7Fish6_TotalOutcome,66
37086,Pond7Fish6_TimeLeft,1159.013
37087,Type,N
37088,FishN,16.999999998583334
37089,Fish,7
37090,Pond7Fish7_FishType,green
37091,Pond7Fish7_FishLatency,5.454545455
37092,Pond7Fish7_CatchTime,1.294
37093,Pond7Fish7_PondTime,51.766
37094,Pond7Fish7_PondOutcome,77
37095,Pond7Fish7_TotalOutcome,77
37096,Pond7Fish7_TimeLeft,1150.631
37097,Type,N
37098,FishN,16.999999998583334
37099,Fish,8
37100,Pond7Fish8_FishType,green
37101,Pond7Fish8_FishLatency,6
37102,Pond7Fish8_CatchTime,1.334
37103,Pond7Fish8_PondTime,60.811
37104,Pond7Fish8_PondOutcome,88
37105,Pond7Fish8_TotalOutcome,88
37106,Pond7Fish8_TimeLeft,1141.586
37107,Type,N
37108,FishN,16.999999998583334
37109,Fish,9
37110,Pond7Fish9_FishType,green
37111,Pond7Fish9_FishLatency,6.666666667
37112,Pond7Fish9_CatchTime,1.634
37113,Pond7Fish9_PondTime,70.688
37114,Pond7Fish9_PondOutcome,99
37115,Pond7Fish9_TotalOutcome,99
37116,Pond7Fish9_TimeLeft,1131.709
37117,Type,N
37118,FishN,16.999999998583334
37119,Fish,10
37120,Pond7Fish10_FishType,green
37121,Pond7Fish10_FishLatency,7.5
37122,Pond7Fish10_CatchTime,1.244
37123,Pond7Fish10_PondTime,81.651
37124,Pond7Fish10_PondOutcome,110
37125,Pond7Fish10_TotalOutcome,110
37126,Pond7Fish10_TimeLeft,1120.745
37127,Type,N
37128,FishN,16.999999998583334
37129,Fish,11
37130,Pond7Fish11_FishType,green
37131,Pond7Fish11_FishLatency,8.571428571
37132,Pond7Fish11_CatchTime,2.045
37133,Pond7Fish11_PondTime,94.111
37134,Pond7Fish11_PondOutcome,121
37135,Pond7Fish11_TotalOutcome,121
37136,Pond7Fish11_TimeLeft,1108.286
37137,Type,N
37138,FishN,16.999999998583334
37139,Fish,12
37140,Pond7Fish12_FishType,green
37141,Pond7Fish12_FishLatency,10
37142,Pond7Fish12_CatchTime,-1
37143,Pond7Fish12_PondTime,108.555
37144,Pond7Fish12_PondOutcome,121
37145,Pond7Fish12_TotalOutcome,121
37146,Pond7Fish12_TimeLeft,1093.842
37147,PondEnd_LastFish,12
37148,FishN,16.999999998583334
37149,Type,N
37150,GiveUpTime,28.895
37151,PondTime,122.905
37152,TimeLeft,1078.985
37153,PondOutcome,121
37154,TotalOutcome,121
37155,PondStart,PondStart
37156,PondIntroTime,19.15248271
37157,Type,RT
37158,FishN,16.999999998583334
37159,Fish,1
37160,Pond11Fish1_FishType,purple
37161,Pond11Fish1_FishLatency,3.157894737
37162,Pond11Fish1_CatchTime,1.117
37163,Pond11Fish1_PondTime,7.61
37164,Pond11Fish1_PondOutcome,10
37165,Pond11Fish1_TotalOutcome,131
37166,Pond11Fish1_TimeLeft,1051.593
37167,Type,RT
37168,FishN,18.99999999905
37169,Fish,2
37170,Pond11Fish2_FishType,purple
37171,Pond11Fish2_FishLatency,3.333333333
37172,Pond11Fish2_CatchTime,1.127
37173,Pond11Fish2_PondTime,13.508
37174,Pond11Fish2_PondOutcome,20
37175,Pond11Fish2_TotalOutcome,141
37176,Pond11Fish2_TimeLeft,1045.696
37177,Type,RT
37178,FishN,18.99999999905
37179,Fish,3
37180,Pond11Fish3_FishType,purple
37181,Pond11Fish3_FishLatency,3.529411765
37182,Pond11Fish3_CatchTime,1.202
37183,Pond11Fish3_PondTime,19.623
37184,Pond11Fish3_PondOutcome,30
37185,Pond11Fish3_TotalOutcome,151
37186,Pond11Fish3_TimeLeft,1039.581
37187,Type,RT
37188,FishN,18.99999999905
37189,Fish,4
37190,Pond11Fish4_FishType,purple
37191,Pond11Fish4_FishLatency,3.75
37192,Pond11Fish4_CatchTime,1.351
37193,Pond11Fish4_PondTime,25.985
37194,Pond11Fish4_PondOutcome,40
37195,Pond11Fish4_TotalOutcome,161
37196,Pond11Fish4_TimeLeft,1033.219
37197,Type,RT
37198,FishN,18.99999999905
37199,Fish,5
37200,Pond11Fish5_FishType,purple
37201,Pond11Fish5_FishLatency,4
37202,Pond11Fish5_CatchTime,1.391
37203,Pond11Fish5_PondTime,32.632
37204,Pond11Fish5_PondOutcome,50
37205,Pond11Fish5_TotalOutcome,171
37206,Pond11Fish5_TimeLeft,1026.572
37207,Type,RT
37208,FishN,18.99999999905
37209,Fish,6
37210,Pond11Fish6_FishType,purple
37211,Pond11Fish6_FishLatency,4.285714286
37212,Pond11Fish6_CatchTime,1.191
37213,Pond11Fish6_PondTime,39.608
37214,Pond11Fish6_PondOutcome,60
37215,Pond11Fish6_TotalOutcome,181
37216,Pond11Fish6_TimeLeft,1019.596
37217,Type,RT
37218,FishN,18.99999999905
37219,Fish,7
37220,Pond11Fish7_FishType,purple
37221,Pond11Fish7_FishLatency,4.615384615
37222,Pond11Fish7_CatchTime,1.092
37223,Pond11Fish7_PondTime,46.976
37224,Pond11Fish7_PondOutcome,70
37225,Pond11Fish7_TotalOutcome,191
37226,Pond11Fish7_TimeLeft,1012.228
37227,Type,RT
37228,FishN,18.99999999905
37229,Fish,8
37230,Pond11Fish8_FishType,purple
37231,Pond11Fish8_FishLatency,5
37232,Pond11Fish8_CatchTime,1.339
37233,Pond11Fish8_PondTime,54.802
37234,Pond11Fish8_PondOutcome,80
37235,Pond11Fish8_TotalOutcome,201
37236,Pond11Fish8_TimeLeft,1004.402
37237,Type,RT
37238,FishN,18.99999999905
37239,Fish,9
37240,Pond11Fish9_FishType,purple
37241,Pond11Fish9_FishLatency,5.454545455
37242,Pond11Fish9_CatchTime,1.417
37243,Pond11Fish9_PondTime,63.186
37244,Pond11Fish9_PondOutcome,90
37245,Pond11Fish9_TotalOutcome,211
37246,Pond11Fish9_TimeLeft,996.018
37247,Type,RT
37248,FishN,18.99999999905
37249,Fish,10
37250,Pond11Fish10_FishType,purple
37251,Pond11Fish10_FishLatency,6
37252,Pond11Fish10_CatchTime,1.696
37253,Pond11Fish10_PondTime,72.26
37254,Pond11Fish10_PondOutcome,100
37255,Pond11Fish10_TotalOutcome,221
37256,Pond11Fish10_TimeLeft,986.943
37257,Type,RT
37258,FishN,18.99999999905
37259,Fish,11
37260,Pond11Fish11_FishType,purple
37261,Pond11Fish11_FishLatency,6.666666667
37262,Pond11Fish11_CatchTime,2.002
37263,Pond11Fish11_PondTime,82.444
37264,Pond11Fish11_PondOutcome,110
37265,Pond11Fish11_TotalOutcome,231
37266,Pond11Fish11_TimeLeft,976.76
37267,Type,RT
37268,FishN,18.99999999905
37269,Fish,12
37270,Pond11Fish12_FishType,purple
37271,Pond11Fish12_FishLatency,7.5
37272,Pond11Fish12_CatchTime,1.109
37273,Pond11Fish12_PondTime,93.39
37274,Pond11Fish12_PondOutcome,120
37275,Pond11Fish12_TotalOutcome,241
37276,Pond11Fish12_TimeLeft,965.814
37277,Type,RT
37278,FishN,18.99999999905
37279,Fish,13
37280,Pond11Fish13_FishType,purple
37281,Pond11Fish13_FishLatency,8.571428571
37282,Pond11Fish13_CatchTime,1.365
37283,Pond11Fish13_PondTime,105.765
37284,Pond11Fish13_PondOutcome,130
37285,Pond11Fish13_TotalOutcome,251
37286,Pond11Fish13_TimeLeft,953.439
37287,Type,RT
37288,FishN,18.99999999905
37289,Fish,14
37290,Pond11Fish14_FishType,purple
37291,Pond11Fish14_FishLatency,10
37292,Pond11Fish14_CatchTime,1.141
37293,Pond11Fish14_PondTime,120.143
37294,Pond11Fish14_PondOutcome,140
37295,Pond11Fish14_TotalOutcome,261
37296,Pond11Fish14_TimeLeft,939.061
37297,Type,RT
37298,FishN,18.99999999905
37299,Fish,15
37300,Pond11Fish15_FishType,purple
37301,Pond11Fish15_FishLatency,12
37302,Pond11Fish15_CatchTime,1.251
37303,Pond11Fish15_PondTime,137.538
37304,Pond11Fish15_PondOutcome,150
37305,Pond11Fish15_TotalOutcome,271
37306,Pond11Fish15_TimeLeft,921.665
37307,Type,RT
37308,FishN,18.99999999905
37309,Fish,16
37310,Pond11Fish16_FishType,purple
37311,Pond11Fish16_FishLatency,15
37312,Pond11Fish16_CatchTime,1.36
37313,Pond11Fish16_PondTime,159.91
37314,Pond11Fish16_PondOutcome,160
37315,Pond11Fish16_TotalOutcome,281
37316,Pond11Fish16_TimeLeft,899.294
37317,PondEnd_LastFish,16
37318,FishN,18.99999999905
37319,Type,RT
37320,GiveUpTime,1.083
37321,PondTime,160.557
37322,TimeLeft,898.14
37323,PondOutcome,160
37324,TotalOutcome,281
37325,PondStart,PondStart
37326,PondIntroTime,10.04917362
37327,Type,RD
37328,FishN,18.99999999905
37329,Fish,1
37330,Pond8Fish1_FishType,blue
37331,Pond8Fish1_FishLatency,3.333333333
37332,Pond8Fish1_CatchTime,1.503
37333,Pond8Fish1_PondTime,7.815
37334,Pond8Fish1_PondOutcome,12
37335,Pond8Fish1_TotalOutcome,293
37336,Pond8Fish1_TimeLeft,879.653
37337,Type,RD
37338,FishN,18.0000000018
37339,Fish,2
37340,Pond8Fish2_FishType,blue
37341,Pond8Fish2_FishLatency,3.529411765
37342,Pond8Fish2_CatchTime,1.237
37343,Pond8Fish2_PondTime,13.928
37344,Pond8Fish2_PondOutcome,24
37345,Pond8Fish2_TotalOutcome,305
37346,Pond8Fish2_TimeLeft,873.54
37347,Type,RD
37348,FishN,18.0000000018
37349,Fish,3
37350,Pond8Fish3_FishType,blue
37351,Pond8Fish3_FishLatency,3.75
37352,Pond8Fish3_CatchTime,1.105
37353,Pond8Fish3_PondTime,20.291
37354,Pond8Fish3_PondOutcome,36
37355,Pond8Fish3_TotalOutcome,317
37356,Pond8Fish3_TimeLeft,867.176
37357,Type,RD
37358,FishN,18.0000000018
37359,Fish,4
37360,Pond8Fish4_FishType,blue
37361,Pond8Fish4_FishLatency,4
37362,Pond8Fish4_CatchTime,1.568
37363,Pond8Fish4_PondTime,26.955
37364,Pond8Fish4_PondOutcome,48
37365,Pond8Fish4_TotalOutcome,329
37366,Pond8Fish4_TimeLeft,860.513
37367,Type,RD
37368,FishN,18.0000000018
37369,Fish,5
37370,Pond8Fish5_FishType,blue
37371,Pond8Fish5_FishLatency,4.285714286
37372,Pond8Fish5_CatchTime,1.95
37373,Pond8Fish5_PondTime,34.185
37374,Pond8Fish5_PondOutcome,60
37375,Pond8Fish5_TotalOutcome,341
37376,Pond8Fish5_TimeLeft,853.283
37377,Type,RD
37378,FishN,18.0000000018
37379,Fish,6
37380,Pond8Fish6_FishType,blue
37381,Pond8Fish6_FishLatency,4.615384615
37382,Pond8Fish6_CatchTime,1.351
37383,Pond8Fish6_PondTime,41.566
37384,Pond8Fish6_PondOutcome,72
37385,Pond8Fish6_TotalOutcome,353
37386,Pond8Fish6_TimeLeft,845.902
37387,Type,RD
37388,FishN,18.0000000018
37389,Fish,7
37390,Pond8Fish7_FishType,blue
37391,Pond8Fish7_FishLatency,5
37392,Pond8Fish7_CatchTime,1.355
37393,Pond8Fish7_PondTime,49.392
37394,Pond8Fish7_PondOutcome,84
37395,Pond8Fish7_TotalOutcome,365
37396,Pond8Fish7_TimeLeft,838.076
37397,Type,RD
37398,FishN,18.0000000018
37399,Fish,8
37400,Pond8Fish8_FishType,blue
37401,Pond8Fish8_FishLatency,5.454545455
37402,Pond8Fish8_CatchTime,1.386
37403,Pond8Fish8_PondTime,57.775
37404,Pond8Fish8_PondOutcome,96
37405,Pond8Fish8_TotalOutcome,377
37406,Pond8Fish8_TimeLeft,829.691
37407,Type,RD
37408,FishN,18.0000000018
37409,Fish,9
37410,Pond8Fish9_FishType,blue
37411,Pond8Fish9_FishLatency,6
37412,Pond8Fish9_CatchTime,1.29
37413,Pond8Fish9_PondTime,66.82
37414,Pond8Fish9_PondOutcome,108
37415,Pond8Fish9_TotalOutcome,389
37416,Pond8Fish9_TimeLeft,820.648
37417,Type,RD
37418,FishN,18.0000000018
37419,Fish,10
37420,Pond8Fish10_FishType,gray
37421,Pond8Fish10_FishLatency,6.666666667
37422,Pond8Fish10_CatchTime,1.34
37423,Pond8Fish10_PondTime,76.701
37424,Pond8Fish10_PondOutcome,110
37425,Pond8Fish10_TotalOutcome,391
37426,Pond8Fish10_TimeLeft,810.767
37427,Type,RD
37428,FishN,18.0000000018
37429,Fish,11
37430,Pond8Fish11_FishType,gray
37431,Pond8Fish11_FishLatency,7.5
37432,Pond8Fish11_CatchTime,1.601
37433,Pond8Fish11_PondTime,87.633
37434,Pond8Fish11_PondOutcome,112
37435,Pond8Fish11_TotalOutcome,393
37436,Pond8Fish11_TimeLeft,799.835
37437,PondEnd_LastFish,11
37438,FishN,18.0000000018
37439,Type,RD
37440,GiveUpTime,0.817
37441,PondTime,99.988
37442,TimeLeft,786.975
37443,PondOutcome,112
37444,TotalOutcome,393
37445,PondEnd_LastFish,11
37446,FishN,18.0000000018
